Date,Innsbruck-Reichenau,Krössbach,Puig,Obernberg am Brenner,Trins,Matrei am Brenner,Schönberg im Stubaital,Telfes im Stubai,Innerschmirn-Obern,Dresdner Hütte,Neustift i. St.-Volderau
2009-06-09,43.7,8.07,19.6,9.5,9.5,9.6,4.5,6.6,8.6,3.2,4.4
2009-06-10,46.6,8.63,20.2,0.3,3.0,0.5,1.7,0.5,1.0,0.1,0.0
2009-06-11,45.0,8.61,19.8,0.3,1.1,7.4,2.2,4.0,2.3,1.6,1.5
2009-06-12,44.6,8.68,19.2,0.0,0.1,0.3,0.5,0.5,1.2,1.3,0.3
2009-06-13,43.4,9.11,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-14,45.0,10.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-15,47.5,13.4,20.5,9.2,5.2,7.4,6.6,8.3,12.3,6.3,5.8
2009-06-16,62.1,21.2,27.0,1.9,3.3,2.3,0.9,1.8,1.3,3.2,1.8
2009-06-17,52.0,16.1,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-18,47.0,13.5,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-19,51.5,17.0,22.3,29.0,37.0,26.4,30.7,25.6,32.6,60.0,20.6
2009-06-20,66.0,21.2,27.0,0.2,0.7,1.4,1.3,1.0,1.9,6.5,2.0
2009-06-21,47.9,11.9,18.9,0.9,1.7,1.0,1.0,1.0,0.2,6.0,1.6
2009-06-22,41.6,8.64,16.2,6.8,7.2,7.3,2.9,2.9,16.1,16.7,1.8
2009-06-23,41.0,7.51,16.2,11.2,14.4,13.5,5.3,6.1,16.2,6.3,6.9
2009-06-24,43.3,7.73,17.6,0.6,2.8,2.5,2.7,2.1,3.3,2.9,1.9
2009-06-25,44.2,9.56,17.8,7.2,7.4,1.5,10.4,10.0,5.4,1.1,3.2
2009-06-26,48.8,12.6,20.0,2.2,3.8,2.8,4.9,4.0,8.5,5.0,5.2
2009-06-27,50.1,13.4,20.2,0.0,0.2,0.3,1.4,1.2,3.6,3.0,2.2
2009-06-28,49.8,14.1,19.8,0.0,0.0,0.0,0.0,0.1,1.0,3.0,0.4
2009-06-29,49.9,15.2,19.6,0.0,0.3,0.0,0.3,0.0,0.5,1.3,0.8
2009-06-30,49.0,15.1,18.9,0.0,0.0,0.0,0.0,0.0,0.3,0.5,2.3
2009-07-01,48.2,15.1,18.8,1.2,0.0,0.0,4.6,3.7,4.0,3.6,0.9
2009-07-02,50.3,16.2,19.9,13.8,10.2,15.2,25.4,13.6,35.8,0.5,5.0
2009-07-03,51.9,16.1,20.5,0.8,1.1,0.9,1.2,0.8,1.7,2.8,2.5
2009-07-04,49.9,17.6,18.8,1.5,0.7,0.8,0.6,0.3,3.8,2.3,4.9
2009-07-05,50.0,17.2,18.5,10.1,4.2,7.0,4.4,8.7,5.9,3.5,7.7
2009-07-06,52.6,17.5,20.9,12.4,10.0,5.7,6.8,6.0,13.1,2.8,6.1
2009-07-07,51.4,16.1,20.4,12.4,13.3,18.1,19.0,18.0,19.8,13.6,10.5
2009-07-08,51.2,13.3,20.4,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0
2009-07-09,43.2,9.72,16.4,0.6,1.3,1.1,1.3,2.0,5.4,3.0,4.5
2009-07-10,40.2,8.82,14.1,1.0,1.4,1.0,0.4,1.9,2.5,1.6,2.5
2009-07-11,36.4,7.54,12.6,0.6,1.5,0.0,0.0,0.0,1.1,0.0,0.0
2009-07-12,33.0,7.06,12.1,0.2,0.5,0.5,0.4,2.3,0.4,1.2,0.4
2009-07-13,34.1,10.4,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-14,40.4,15.4,16.4,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0
2009-07-15,44.9,19.2,17.8,2.6,3.0,4.3,6.3,6.4,0.7,9.0,4.8
2009-07-16,42.2,16.8,17.1,1.8,10.0,18.8,2.4,6.9,7.7,0.4,0.0
2009-07-17,44.1,17.9,19.0,44.3,35.0,37.9,32.0,33.0,20.8,35.1,24.6
2009-07-18,66.6,24.3,31.3,21.2,20.0,20.2,21.8,14.5,29.1,21.5,21.9
2009-07-19,47.0,13.8,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-20,42.4,11.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-21,39.8,10.4,16.9,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0
2009-07-22,40.8,13.0,17.5,1.4,5.0,5.2,1.8,1.5,10.3,1.4,1.9
2009-07-23,49.5,18.3,18.7,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
2009-07-24,48.5,17.9,20.9,27.8,23.0,13.1,14.3,17.1,31.0,20.3,18.7
2009-07-25,55.2,16.8,24.7,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2009-07-26,40.1,10.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-27,37.6,10.3,16.1,6.4,16.8,19.0,11.0,12.6,23.4,11.5,16.9
2009-07-28,43.6,13.7,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-29,39.2,11.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-30,39.2,12.8,15.7,7.5,2.3,4.9,0.9,2.1,11.8,11.6,5.2
2009-07-31,40.5,13.8,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2009-08-01,39.5,13.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-02,39.7,14.1,14.7,20.4,14.9,10.4,3.0,2.8,5.4,2.7,2.9
2009-08-03,43.3,13.6,17.9,25.2,25.6,20.1,27.4,30.0,31.3,27.4,26.1
2009-08-04,53.7,14.9,23.7,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.3
2009-08-05,40.7,10.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-06,38.4,10.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-07,38.1,11.2,14.6,0.0,0.3,0.0,0.0,0.0,0.0,14.8,2.8
2009-08-08,40.2,12.5,15.2,5.8,5.8,9.0,16.6,19.7,11.2,7.2,6.0
2009-08-09,40.7,12.6,15.5,6.8,6.6,6.7,1.0,0.5,2.3,1.0,0.2
2009-08-10,40.3,12.3,16.5,13.4,11.8,11.5,6.9,12.0,14.4,9.6,11.4
2009-08-11,41.6,12.6,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-12,37.4,10.5,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-13,35.9,10.0,13.3,3.1,4.9,2.6,5.0,6.4,1.9,5.5,6.9
2009-08-14,37.2,11.7,13.3,0.1,0.0,0.0,0.0,0.0,0.3,0.2,0.2
2009-08-15,34.7,10.4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-16,34.5,10.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-17,33.6,9.83,11.6,1.1,2.0,1.2,1.3,1.3,1.4,5.7,2.9
2009-08-18,34.4,11.1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-19,33.8,10.2,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-20,33.0,9.87,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-21,32.7,11.0,10.8,2.3,4.3,6.1,3.1,3.0,4.9,8.8,4.4
2009-08-22,36.9,12.1,12.4,5.3,15.2,35.2,16.1,14.8,21.1,21.1,9.1
2009-08-23,34.1,10.5,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-24,30.7,9.3,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-25,30.5,9.26,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-26,30.2,9.0,9.78,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0
2009-08-27,29.5,8.93,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2009-08-28,30.5,9.54,9.36,4.7,16.8,9.9,22.3,25.0,16.9,14.4,19.2
2009-08-29,36.3,12.0,11.7,5.2,0.2,3.6,3.1,3.8,5.5,9.8,2.7
2009-08-30,30.3,7.7,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2009-08-31,28.1,7.47,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,28.7,8.48,8.9,0.0,4.2,3.0,6.7,5.7,0.5,0.1,4.6
2009-09-02,30.7,9.12,10.1,26.0,7.4,14.2,8.4,10.0,13.6,6.4,7.3
2009-09-03,36.1,10.2,13.2,12.0,6.0,5.3,2.6,4.8,7.7,8.9,5.6
2009-09-04,34.6,11.1,14.2,18.0,15.8,9.2,9.9,8.2,17.8,14.3,10.9
2009-09-05,34.6,8.06,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-06,27.2,5.25,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-07,24.7,4.55,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-08,22.6,4.46,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-09,21.4,4.14,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-10,20.5,4.33,8.38,0.8,2.3,1.8,0.4,2.5,7.6,3.0,6.6
2009-09-11,22.3,4.6,8.73,4.2,5.5,7.6,8.8,6.9,10.4,8.3,6.5
2009-09-12,20.9,4.01,8.56,0.6,3.8,0.6,6.8,0.0,0.0,3.1,0.0
2009-09-13,21.0,3.93,8.5,11.4,11.9,15.1,18.0,24.0,9.8,7.1,12.7
2009-09-14,25.8,4.45,10.3,11.5,10.3,10.1,8.7,8.8,11.7,12.1,9.4
2009-09-15,23.8,4.01,9.47,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-16,23.9,5.89,9.65,2.5,2.6,2.2,1.7,1.6,2.7,3.8,5.4
2009-09-17,26.2,6.21,10.3,3.2,10.2,1.4,1.5,0.3,3.7,2.0,3.9
2009-09-18,24.8,5.48,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-19,23.6,5.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-20,22.7,4.44,8.74,2.8,0.2,0.0,0.0,0.0,0.4,8.1,2.1
2009-09-21,21.1,5.27,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-22,19.8,4.43,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-23,19.4,4.21,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-24,18.8,4.07,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-25,18.8,4.25,7.65,2.4,0.0,0.0,0.0,0.0,1.4,0.4,3.0
2009-09-26,19.2,4.22,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-27,17.9,3.69,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2009-09-28,17.1,3.55,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-29,16.4,3.18,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,16.2,3.31,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,16.6,3.45,6.83,0.1,0.5,0.6,0.0,0.3,0.6,0.0,0.0
2009-10-02,16.4,2.97,6.68,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2009-10-03,15.9,2.67,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-04,15.5,2.56,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-05,15.8,2.69,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-06,16.0,3.4,6.19,0.0,0.2,0.4,0.6,0.3,0.1,0.7,0.4
2009-10-07,16.4,4.13,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-08,15.9,3.64,6.11,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-10-09,15.5,3.44,6.2,9.0,1.1,1.2,1.8,3.2,7.8,1.6,1.4
2009-10-10,16.1,3.4,7.05,11.6,7.6,4.0,4.0,4.0,9.9,4.6,6.4
2009-10-11,15.4,2.7,6.72,11.6,6.0,10.3,8.3,10.0,10.5,4.4,8.5
2009-10-12,16.0,2.3,7.25,7.0,15.1,17.6,13.4,20.0,19.5,34.9,10.4
2009-10-13,15.0,2.03,6.78,3.6,4.4,5.9,8.2,7.4,8.6,19.9,4.6
2009-10-14,14.5,1.93,6.48,0.4,0.3,0.0,0.0,0.0,0.2,3.9,0.5
2009-10-15,14.3,1.92,6.28,0.4,0.4,0.7,1.7,1.9,1.0,2.5,1.4
2009-10-16,14.6,1.94,6.27,3.2,3.8,2.6,3.8,3.8,14.7,4.7,3.3
2009-10-17,14.4,1.88,6.28,0.5,0.6,0.4,0.5,0.4,4.6,7.1,4.0
2009-10-18,14.0,1.8,6.13,0.2,0.0,0.0,0.4,0.1,0.3,6.4,0.3
2009-10-19,13.9,1.7,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-20,14.2,1.71,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-21,14.4,1.71,5.88,6.3,1.8,0.3,0.2,0.0,0.8,0.0,0.5
2009-10-22,18.0,2.83,7.79,9.4,3.6,1.0,2.1,0.8,2.7,2.9,1.6
2009-10-23,17.2,2.34,7.19,5.8,8.6,5.0,10.0,10.0,6.1,7.7,6.7
2009-10-24,16.6,2.15,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2009-10-25,15.7,2.06,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-26,16.1,2.05,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2009-10-27,15.4,1.98,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-28,14.4,1.93,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-29,14.1,1.88,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,14.0,1.84,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-31,13.7,1.8,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,13.5,1.76,6.16,0.0,0.2,0.0,0.0,0.0,0.0,1.2,0.3
2009-11-02,14.0,1.82,6.49,13.7,13.4,12.8,9.2,11.6,29.7,24.5,9.8
2009-11-03,14.3,1.74,6.53,0.0,0.4,0.4,0.3,0.7,0.9,2.0,0.3
2009-11-04,14.1,1.81,6.34,4.1,6.3,2.3,3.4,7.5,5.1,8.0,10.5
2009-11-05,13.4,1.61,6.09,0.9,0.0,0.2,0.2,1.0,0.0,2.2,1.1
2009-11-06,13.5,1.57,6.09,3.6,3.8,3.0,2.2,0.9,0.1,6.8,2.5
2009-11-07,12.9,1.5,5.92,0.1,0.2,0.0,0.0,0.0,0.0,3.0,1.8
2009-11-08,12.9,1.5,5.91,1.1,0.6,0.6,0.6,0.5,0.5,10.0,3.1
2009-11-09,13.0,1.5,5.85,0.6,0.4,0.7,0.4,0.2,0.0,1.7,1.2
2009-11-10,12.8,1.48,5.74,0.2,0.1,0.4,0.2,0.4,0.2,3.0,1.6
2009-11-11,12.5,1.45,5.63,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0
2009-11-12,12.3,1.44,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-11-13,12.2,1.43,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-14,12.2,1.43,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-15,12.1,1.44,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2009-11-16,12.3,1.45,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0
2009-11-17,12.5,1.47,5.52,0.5,1.0,1.5,1.2,1.7,0.7,2.7,1.5
2009-11-18,12.9,1.61,5.65,2.8,1.5,1.6,2.0,1.3,3.2,3.4,1.7
2009-11-19,12.4,1.53,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-20,12.2,1.44,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-21,12.3,1.41,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-22,12.0,1.39,5.29,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2009-11-23,11.7,1.36,5.24,0.0,0.3,0.4,0.3,0.0,0.2,0.5,0.0
2009-11-24,12.0,1.34,5.22,0.7,1.5,1.8,1.8,1.3,1.0,1.0,0.6
2009-11-25,11.5,1.31,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-26,11.8,1.29,5.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-27,11.6,1.25,4.99,2.5,0.2,1.0,0.2,0.2,1.0,0.0,0.0
2009-11-28,11.5,1.19,4.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-11-29,11.1,1.21,4.86,33.2,16.3,1.9,6.2,1.2,0.6,12.4,8.8
2009-11-30,16.2,1.97,7.9,55.4,56.8,34.7,42.2,42.8,26.8,73.3,41.4
2009-12-01,14.9,1.77,6.52,2.8,3.9,0.9,1.1,2.9,6.0,6.6,1.7
2009-12-02,12.8,1.5,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-03,12.0,1.36,5.32,2.6,0.8,2.2,2.2,1.6,1.9,2.3,2.6
2009-12-04,12.4,1.33,5.32,9.0,8.4,7.2,10.2,6.0,5.3,14.5,6.9
2009-12-05,11.9,1.33,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-06,11.8,1.35,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-07,12.0,1.36,5.03,0.6,2.8,0.0,2.9,2.0,0.0,0.7,0.0
2009-12-08,12.7,1.35,5.36,8.0,9.3,7.1,3.3,3.5,13.6,12.3,10.6
2009-12-09,11.7,1.23,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-10,11.6,1.2,4.85,3.2,2.6,2.4,0.4,2.8,2.5,3.4,3.9
2009-12-11,11.7,1.17,4.84,1.2,3.9,2.1,3.6,1.0,4.6,7.9,2.5
2009-12-12,11.4,1.12,4.73,0.5,0.0,0.9,0.3,0.4,0.3,3.6,1.4
2009-12-13,10.9,1.08,4.64,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
2009-12-14,10.7,0.927,4.17,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0
2009-12-15,9.65,0.834,3.95,0.0,0.0,1.5,0.4,0.3,0.0,0.0,0.0
2009-12-16,9.89,0.819,3.97,0.3,0.0,0.4,0.0,0.1,0.0,0.0,0.0
2009-12-17,9.76,0.799,3.92,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0
2009-12-18,9.47,0.697,3.88,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2009-12-19,9.46,0.656,3.84,0.3,1.3,0.8,1.4,2.1,0.0,0.2,0.0
2009-12-20,9.25,0.648,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2009-12-21,9.99,0.701,3.79,2.1,0.0,0.0,0.0,0.0,0.0,2.5,0.0
2009-12-22,10.5,0.76,3.85,16.8,10.8,2.8,3.9,2.2,4.2,1.6,0.0
2009-12-23,11.0,0.864,4.48,13.5,3.3,2.6,1.6,1.0,1.1,4.1,2.7
2009-12-24,11.5,0.971,5.11,37.8,21.5,2.3,2.5,0.1,3.4,2.6,2.4
2009-12-25,15.7,1.46,7.97,24.5,22.3,17.0,17.8,19.7,17.6,20.0,22.6
2009-12-26,12.4,1.14,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-27,11.3,1.08,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2009-12-28,11.5,1.03,4.91,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-29,11.1,1.04,4.82,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-12-30,11.2,1.02,4.78,2.5,0.0,0.5,0.0,0.0,1.8,0.6,0.5
2009-12-31,11.1,0.992,4.73,1.0,2.9,2.8,2.9,1.0,2.8,2.7,1.0
2010-01-01,10.9,0.956,4.61,1.8,2.4,1.5,1.5,4.6,2.8,2.0,3.4
2010-01-02,10.7,0.915,4.5,0.1,0.0,0.0,0.0,0.0,0.8,3.1,0.0
2010-01-03,9.84,0.762,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,9.66,0.81,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,10.1,0.766,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,10.2,0.797,4.12,3.9,3.8,2.8,1.5,1.3,3.2,2.5,1.9
2010-01-07,10.2,0.75,4.07,2.2,0.6,1.7,1.9,1.3,2.3,1.5,2.5
2010-01-08,10.2,0.774,4.06,3.2,2.9,4.2,2.5,1.4,0.8,3.5,2.0
2010-01-09,10.2,0.79,4.04,0.9,0.7,0.6,0.4,0.4,0.6,6.3,0.4
2010-01-10,9.67,0.807,4.0,0.2,0.3,0.7,0.0,0.0,1.2,0.0,0.0
2010-01-11,10.1,0.819,3.96,0.0,0.7,6.0,2.2,1.8,3.7,2.2,1.2
2010-01-12,9.61,0.801,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-13,9.87,0.778,3.94,0.6,0.5,0.0,0.0,0.0,0.3,0.0,0.0
2010-01-14,9.76,0.754,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-15,9.85,0.742,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-16,9.44,0.729,3.76,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
2010-01-17,9.68,0.787,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2010-01-18,9.48,0.784,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,9.58,0.764,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-20,9.27,0.699,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,9.57,0.768,3.64,0.2,0.0,0.4,0.4,0.2,0.9,3.3,0.0
2010-01-22,9.49,0.705,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-23,9.1,0.659,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,9.13,0.718,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-25,8.97,0.692,3.55,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0
2010-01-26,9.27,0.673,3.55,0.5,0.3,0.7,0.3,1.3,0.7,2.7,1.3
2010-01-27,9.11,0.671,3.52,0.2,0.0,0.0,0.0,0.0,1.1,0.1,0.0
2010-01-28,9.03,0.688,3.55,2.0,2.2,1.8,1.3,1.4,2.8,0.0,0.0
2010-01-29,9.29,0.68,3.53,0.6,3.1,1.5,1.0,3.0,0.9,0.1,2.7
2010-01-30,9.31,0.671,3.53,0.8,0.0,0.9,0.3,0.5,0.8,0.0,1.3
2010-01-31,8.89,0.644,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,8.54,0.61,3.4,1.1,2.1,0.0,0.0,0.0,1.7,0.4,0.0
2010-02-02,9.02,0.644,3.4,0.2,0.0,0.0,0.0,0.0,0.0,1.5,0.0
2010-02-03,8.87,0.633,3.38,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.0
2010-02-04,8.73,0.633,3.36,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-05,9.32,0.626,3.37,6.8,5.8,3.5,3.3,2.9,5.1,7.2,5.5
2010-02-06,9.04,0.617,3.44,1.2,0.6,3.4,3.3,2.1,3.5,9.4,3.8
2010-02-07,8.55,0.608,3.39,0.3,0.0,0.5,0.0,0.0,0.2,1.9,0.5
2010-02-08,8.76,0.582,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-09,8.62,0.591,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-10,8.6,0.596,3.31,2.6,4.6,4.3,4.7,4.3,1.2,10.1,9.5
2010-02-11,8.55,0.577,3.29,1.0,0.3,1.3,1.1,0.8,0.8,0.4,0.7
2010-02-12,8.85,0.583,3.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2010-02-13,8.49,0.565,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-14,8.0,0.552,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-15,8.4,0.555,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-16,8.34,0.579,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-17,8.71,0.591,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-18,8.83,0.559,3.32,0.8,0.2,0.0,0.0,0.0,0.0,0.1,0.0
2010-02-19,9.26,0.501,3.53,8.7,6.2,5.6,6.6,7.2,5.9,10.2,4.3
2010-02-20,8.89,0.489,3.4,1.8,1.3,0.6,0.5,1.3,2.0,6.7,1.1
2010-02-21,8.25,0.459,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2010-02-22,8.35,0.488,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-23,8.33,0.49,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-24,8.61,0.478,3.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2010-02-25,8.61,0.47,3.28,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-26,9.17,0.487,3.45,6.8,3.6,4.5,2.8,3.0,5.7,3.7,3.8
2010-02-27,8.52,0.496,3.22,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2010-02-28,8.27,0.485,3.18,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2010-03-01,8.44,0.477,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-02,8.28,0.483,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2010-03-03,8.05,0.488,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-04,8.42,0.469,3.14,0.2,0.9,1.1,0.8,2.0,0.3,7.5,0.0
2010-03-05,8.24,0.443,3.07,0.1,0.0,0.0,0.0,0.0,0.5,2.3,0.0
2010-03-06,7.78,0.388,2.96,3.7,6.8,5.2,6.6,7.4,6.2,2.2,3.2
2010-03-07,7.66,0.45,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
